source_column,sample_index,mean,std,var,rms,peak,peak_to_peak,skewness,kurtosis,crest_factor,impulse_factor,shape_factor,clearance_factor
48kHz_DE_data B014_1 (第1列),5,0.001244943,0.122122966,0.014914019,0.122129311,0.702272435,1.348931113,-0.119504356,3.22872402,5.750236608,7.856874124,1.366356667,9.607623853
48kHz_DE_data B014_1 (第1列),6,0.001088233,0.123836288,0.015335426,0.12384107,0.702272435,1.348931113,0.018510099,3.245596957,5.670755564,7.741374332,1.365139838,9.445169841
48kHz_DE_data B014_1 (第1列),7,0.001045603,0.155286552,0.024113913,0.155290072,1.099527534,2.131749919,-0.159766293,5.826932263,7.0804754,10.15959793,1.434875112,12.70631234
48kHz_DE_data B014_1 (第1列),8,0.000505046,0.24447641,0.059768715,0.244476932,2.262272284,4.145701122,0.283728127,15.6591084,9.253520422,14.894435,1.609596599,19.46104603
48kHz_DE_data B014_1 (第1列),9,-0.00051269,0.227124512,0.051585544,0.227125091,2.262272284,4.145701122,0.435521191,20.55366967,9.96046838,16.27335742,1.633794396,21.09425346
48kHz_DE_data B014_1 (第1列),10,-0.000423452,0.154135012,0.023757602,0.154135594,1.047455479,1.816402768,0.16841101,4.285558116,6.795675506,9.566640372,1.407754147,11.87981819
48kHz_DE_data B014_1 (第1列),11,-0.000295047,0.184547565,0.034057804,0.184547801,1.047455479,2.057364933,0.131306075,4.669838168,5.675794963,8.338617725,1.46915415,10.60761607
48kHz_DE_data B014_1 (第1列),12,4.00E-06,0.205329538,0.042160219,0.205329538,1.161150537,2.171059991,0.290049237,4.410072743,5.655058437,8.289329344,1.465825585,10.54911754
48kHz_DE_data B014_1 (第1列),13,0.000160654,0.175340436,0.030744268,0.175340509,1.161150537,2.0393808,0.331986222,5.796022738,6.622260551,9.700546847,1.4648392,12.29514878
48kHz_DE_data B014_1 (第1列),14,0.000275506,0.157849361,0.024916421,0.157849602,0.812128683,1.59069647,-0.01283395,2.298939681,5.144952373,7.055641643,1.371371615,8.745194571
48kHz_DE_data B014_1 (第1列),15,0.00113591,0.155668648,0.024232728,0.155672793,0.812128683,1.59069647,0.065566385,2.299877067,5.216895448,7.110682968,1.363010442,8.75274596
48kHz_DE_data B014_1 (第1列),16,0.001658979,0.137134378,0.018805838,0.137144412,0.656150251,1.301992559,-0.045826579,1.975366421,4.784374669,6.511273243,1.360945514,8.021344551
48kHz_DE_data B014_1 (第1列),17,0.001858659,0.148421668,0.022028991,0.148433305,0.714579069,1.392829309,0.014282096,2.72703235,4.814142417,6.723882963,1.39669382,8.382618523
48kHz_DE_data B014_1 (第1列),18,0.001614757,0.142931312,0.02042936,0.142940433,0.714579069,1.392829309,0.00965114,2.420422232,4.999138837,6.796447339,1.359523622,8.327577533
48kHz_DE_data B014_1 (第1列),19,0.000797696,0.188469376,0.035520706,0.188471064,1.608501992,2.971287325,0.158305027,10.90571509,8.534477167,12.7050486,1.488673337,15.99623006
48kHz_DE_data B014_1 (第1列),20,0.000179575,0.213337171,0.045512749,0.213337247,1.869650057,3.478152048,-0.107293887,14.19140487,8.763823885,13.8729601,1.582980247,17.77273887
48kHz_DE_data B014_1 (第1列),21,-7.55E-05,0.159702234,0.025504803,0.159702252,1.869650057,3.398210063,-0.542914299,26.38367724,11.70709892,18.31573617,1.564498284,23.0109155
48kHz_DE_data B014_1 (第1列),22,-0.000766583,0.13750745,0.018908299,0.137509587,1.162547044,2.270844435,0.096730934,8.520830038,8.454298149,11.96319712,1.415043202,14.72749435
48kHz_DE_data B014_1 (第1列),23,-0.00174474,0.135034319,0.018234267,0.13504559,1.162547044,2.270844435,0.091396993,9.194656747,8.608552434,12.16678212,1.413336588,14.90722638
48kHz_DE_data B014_1 (第1列),24,-0.002660794,0.119122848,0.014190253,0.119152561,0.865671827,1.67209161,-0.209087595,4.875821018,7.265238938,9.924661607,1.366047516,12.06779073
48kHz_DE_data B014_1 (第1列),25,-0.00318766,0.129276664,0.016712456,0.129315959,0.887223867,1.69364365,-0.205100672,6.346271488,6.860900049,9.731810381,1.418445147,11.9729131
48kHz_DE_data B014_1 (第1列),26,-0.002285755,0.112071928,0.012560117,0.112095235,0.887223867,1.589081536,-0.153970193,5.7303761,7.914911495,10.73878152,1.356778472,12.94824796
48kHz_DE_data B014_1 (第1列),27,-0.001282133,0.095837462,0.009184819,0.095846038,0.380237704,0.734133071,-0.054313193,0.448807085,3.967171868,5.042143892,1.27096684,5.987011225
48kHz_DE_data B014_1 (第1列),28,-0.002104245,0.100463881,0.010092991,0.100485916,0.52561297,0.914364143,0.058768819,0.976518566,5.230712842,6.787159329,1.297559154,8.161506519
48kHz_DE_data B014_1 (第1列),29,-0.002737234,0.097331364,0.009473394,0.097369846,0.52561297,0.914364143,0.049137743,0.946047456,5.39810827,6.988227073,1.294569639,8.398335734
48kHz_DE_data B014_1 (第1列),30,-0.00241665,0.104107271,0.010838324,0.104135316,0.527228203,1.049145069,0.103447298,2.12872057,5.062914491,6.74371431,1.33198266,8.184997595
48kHz_DE_data B014_1 (第1列),31,-0.001948107,0.124077577,0.015395245,0.12409287,0.669635308,1.291073521,0.039117818,2.36130166,5.396243231,7.290306211,1.350996591,8.908573557
48kHz_DE_data B014_1 (第1列),32,-0.000834077,0.114085149,0.013015421,0.114088198,0.669635308,1.291073521,-0.043684543,2.804225089,5.869452935,8.007604092,1.364284573,9.832560835
48kHz_DE_data B014_1 (第1列),33,0.000922805,0.109233982,0.011932063,0.10923788,0.777747262,1.540302685,0.146599205,3.612035988,7.119757926,9.715538147,1.364588269,11.89651136
48kHz_DE_data B014_1 (第1列),34,0.00247876,0.136898223,0.018741124,0.136920662,1.082853499,2.059980697,0.257452424,8.716560185,7.908620069,11.52843038,1.457704413,14.37317597
48kHz_DE_data B014_1 (第1列),35,0.0032269,0.148038997,0.021915545,0.148074162,1.082853499,2.059980697,0.109505917,7.520411605,7.31291322,10.87610338,1.487246335,13.77552491
48kHz_DE_data B014_1 (第1列),36,0.002879741,0.154008255,0.023718543,0.154035176,1.150553732,2.114147771,0.163768121,7.129915771,7.469421978,11.04087683,1.478143404,13.98217711
48kHz_DE_data B014_1 (第1列),37,0.002256037,0.147514341,0.021760481,0.147531592,1.150553732,2.114147771,0.170182841,7.921307797,7.798693937,11.49694485,1.474214137,14.44929359
48kHz_DE_data B014_1 (第1列),38,0.002021744,0.156087253,0.024363231,0.156100346,0.983587778,1.827071048,-0.031804714,5.418704921,6.300996772,9.243496118,1.466989502,11.65934522
48kHz_DE_data B014_1 (第1列),39,0.002225122,0.166398055,0.027688313,0.166412932,0.983587778,1.938815774,0.025430141,5.445514828,5.910524914,8.754523893,1.481175364,11.16870666
48kHz_DE_data B014_1 (第1列),40,0.002143082,0.138955725,0.019308694,0.13897225,0.955227996,1.873252401,-0.020290922,5.409106562,6.873516079,9.725479604,1.414920616,12.07526097
48kHz_DE_data B014_1 (第1列),41,0.002286643,0.130062604,0.016916281,0.130082703,0.853902063,1.643076681,-0.008286437,3.249913333,6.564301359,9.014313893,1.373232794,11.10146362
48kHz_DE_data B014_1 (第1列),42,0.003021894,0.143744113,0.02066237,0.143775873,0.949859705,1.825253809,-0.0984169,5.447938823,6.606530586,9.439112168,1.428754782,11.79269274
48kHz_DE_data B014_1 (第1列),43,0.003323462,0.125777544,0.015819991,0.125821445,0.949859705,1.825253809,-0.163073598,6.933414772,7.549267199,10.54856435,1.397296462,12.90831262
48kHz_DE_data B014_1 (第1列),44,0.00366759,0.124174652,0.015419344,0.124228803,0.65660097,1.232603143,0.04457893,2.131781317,5.285416554,7.093856526,1.342156565,8.639438267
48kHz_DE_data B014_1 (第1列),45,0.003323924,0.130667542,0.017074007,0.130709812,0.65660097,1.232603143,0.025754013,1.815587953,5.02334874,6.76137875,1.345990314,8.267213556
48kHz_DE_data B014_1 (第1列),46,0.002749004,0.120805862,0.014594056,0.120837136,0.721278381,1.26911163,0.161697748,1.988901447,5.969012566,7.941036373,1.33037689,9.612458474
48kHz_DE_data B014_1 (第1列),47,0.003146851,0.131397436,0.017265286,0.131435113,0.721278381,1.26911163,0.150690309,1.751540276,5.487714551,7.345048136,1.338453024,8.949738389
48kHz_DE_data B014_1 (第1列),48,0.003006967,0.136090623,0.018520658,0.136123839,0.704548023,1.302485472,0.147303575,1.552366181,5.175787208,6.953063618,1.34338282,8.520723693
48kHz_DE_data B014_1 (第1列),49,0.002725004,0.134310546,0.018039323,0.134338187,0.704548023,1.302485472,0.193202786,2.105707135,5.244584869,7.120216872,1.35763212,8.740344522
48kHz_DE_data B014_1 (第1列),50,0.002483051,0.143727753,0.020657667,0.1437492,0.69104018,1.271248941,0.078093584,1.718892373,4.807262801,6.434959174,1.338591094,7.841694703
48kHz_DE_data B014_1 (第1列),51,0.001412942,0.155463083,0.02416877,0.155469503,0.802493543,1.454554295,0.055712099,1.880440473,5.1617425,6.85742452,1.328509611,8.288482665
48kHz_DE_data B014_1 (第1列),52,0.000970609,0.17730191,0.031435967,0.177304567,1.197400003,2.139593992,0.315175863,4.427574534,6.753351171,9.571627711,1.417315266,11.93140711
48kHz_DE_data B014_1 (第1列),53,0.000481889,0.170545763,0.029085857,0.170546444,1.197400003,2.139593992,0.328819453,4.612467333,7.020961433,9.945204218,1.416501759,12.45636118
48kHz_DE_data B014_1 (第1列),54,-0.000614971,0.150642804,0.022693254,0.150644059,0.919133131,1.621347904,0.261324866,3.123489459,6.10135664,8.445146131,1.384142352,10.47224294
48kHz_DE_data B014_1 (第1列),55,-0.00050317,0.175031682,0.03063609,0.175032405,0.919133131,1.707482768,0.17191393,3.037327184,5.251216932,7.302232479,1.390579093,9.046253188
48kHz_DE_data B014_1 (第1列),56,-0.000689189,0.158792315,0.025214999,0.158793811,0.907169574,1.695519211,0.010143877,2.710941044,5.712877408,7.681579683,1.344607828,9.313286644
48kHz_DE_data B014_1 (第1列),57,-0.00082404,0.130889587,0.017132084,0.130892181,0.617273983,1.195733536,-0.043347515,1.257165641,4.715896531,6.16041872,1.306309135,7.393379199
48kHz_DE_data B014_1 (第1列),58,0.000505552,0.133887997,0.017925996,0.133888951,0.617273983,1.195733536,0.032856942,1.379888332,4.610342966,6.096506798,1.32235429,7.376435684
48kHz_DE_data B014_1 (第1列),59,0.000729832,0.175613101,0.030839961,0.175614617,1.820753216,3.133434321,0.838161785,19.74249156,10.36789105,16.5341561,1.59474632,21.16302324
48kHz_DE_data B014_1 (第1列),60,0.000893457,0.190324557,0.036223437,0.190326654,1.820753216,3.133434321,0.706010218,16.13008707,9.566464679,15.72760629,1.644035369,20.66377519
48kHz_DE_data B014_2 (第1列),0,0.000956451,0.226402041,0.051257884,0.226404061,1.958519779,3.728211562,0.14647326,12.17421552,8.650550572,13.62731952,1.575312393,17.71177827
48kHz_DE_data B014_2 (第1列),1,-0.00038054,0.138233466,0.019108491,0.13823399,1.035525664,1.998879991,-0.148375907,5.783482388,7.491107406,10.4278643,1.39203241,12.80715734
48kHz_DE_data B014_2 (第1列),2,-0.001544707,0.109493069,0.011988732,0.109503965,0.571080323,1.095339659,0.037796151,1.235840051,5.215156586,6.766396589,1.297448404,8.107068998
48kHz_DE_data B014_2 (第1列),3,-0.001750501,0.101341911,0.010270183,0.101357029,0.571080323,1.095339659,-0.10859025,1.716398016,5.634343576,7.360342152,1.306335344,8.827313735
48kHz_DE_data B014_2 (第1列),4,-0.001834079,0.082748389,0.006847296,0.082768712,0.27421308,0.530759473,0.033883779,-0.137433237,3.313004065,4.131902158,1.247176906,4.870739236
48kHz_DE_data B014_2 (第1列),5,-0.001720782,0.084197977,0.007089299,0.084215559,0.278045974,0.538091476,0.061683006,-0.134566421,3.301598633,4.128443139,1.250437621,4.872930088
48kHz_DE_data B014_2 (第1列),6,-0.001196008,0.14878078,0.022135721,0.148785587,1.202827457,2.081418538,0.566507083,10.22523771,8.084300889,12.30037997,1.52151437,15.64363464
48kHz_DE_data B014_2 (第1列),7,-0.000864685,0.164478499,0.027053176,0.164480771,1.202827457,2.081418538,0.395740819,6.869905606,7.312875825,10.82600416,1.480403116,13.76572974
48kHz_DE_data B014_2 (第1列),8,-0.000896682,0.121910362,0.014862136,0.12191366,0.716953521,1.364203237,-0.032004361,3.097439105,5.880830102,8.045847257,1.368148224,9.839172148
48kHz_DE_data B014_2 (第1列),9,-0.001534413,0.131658308,0.01733391,0.131667249,1.030496149,1.78917517,0.399358663,6.822589127,7.826518391,11.09611905,1.417759276,13.65468008
48kHz_DE_data B014_2 (第1列),10,-0.001870544,0.134714736,0.01814806,0.134727722,1.030496149,1.78917517,0.339458591,5.576098939,7.64873133,10.57823715,1.383005454,12.89415037
48kHz_DE_data B014_2 (第1列),11,-0.001362977,0.110501842,0.012210657,0.110510247,0.554934231,1.064039276,0.026621478,1.461419908,5.02156356,6.536415589,1.301669393,7.811696002
48kHz_DE_data B014_2 (第1列),12,-0.001075523,0.095654716,0.009149825,0.095660762,0.554934231,1.064039276,0.187050025,2.185158159,5.801064293,7.575444297,1.30587146,9.055042615
48kHz_DE_data B014_2 (第1列),13,-0.000372419,0.112803614,0.012724655,0.112804228,0.660939953,1.29866729,0.040130378,3.207019618,5.859177109,7.921044354,1.351903895,9.617216414
48kHz_DE_data B014_2 (第1列),14,0.000593138,0.115027708,0.013231374,0.115029237,0.660939953,1.29866729,0.007212459,2.513982374,5.745843137,7.614710035,1.325255468,9.182986439
48kHz_DE_data B014_2 (第1列),15,0.001054861,0.089428658,0.007997485,0.089434879,0.300626176,0.586939758,0.010597454,0.03513147,3.361397472,4.235265328,1.259971593,5.025223327
48kHz_DE_data B014_2 (第1列),16,0.000728905,0.119778182,0.014346813,0.1197804,0.76305886,1.447074476,0.045254428,4.590669619,6.370481836,8.941069812,1.403515471,11.03743687
48kHz_DE_data B014_2 (第1列),17,0.000629946,0.131136105,0.017196678,0.131137618,0.76305886,1.447074476,0.033022215,2.965785981,5.81876405,7.934844543,1.363664942,9.698272908
48kHz_DE_data B014_2 (第1列),18,0.001684338,0.108854666,0.011849338,0.108867697,0.493500145,0.950172388,0.027124126,0.803655157,4.533026418,5.850557184,1.290651464,6.995493174
48kHz_DE_data B014_2 (第1列),19,0.001764042,0.115766888,0.013401972,0.115780327,0.493500145,0.950172388,0.206850012,0.945207377,4.26238341,5.571948739,1.307237806,6.705882403
48kHz_DE_data B014_2 (第1列),20,0.001219486,0.128343837,0.016472141,0.128349631,0.551492413,1.06607623,0.142721081,0.929705802,4.296797811,5.613746394,1.306495358,6.758730215
48kHz_DE_data B014_2 (第1列),21,0.001974174,0.170922368,0.029214456,0.170933768,1.258698773,2.245412596,-0.187662266,5.71581688,7.363663628,10.36907488,1.408140758,12.84171015
48kHz_DE_data B014_2 (第1列),22,0.002618742,0.279343741,0.078032926,0.279356016,2.913986957,5.205861442,0.49258598,22.51235615,10.43108718,18.31105117,1.755430747,24.76041404
48kHz_DE_data B014_2 (第1列),23,0.001450591,0.260764678,0.067998217,0.260768713,2.913986957,5.205861442,0.679361486,29.31395598,11.17460346,20.31913244,1.818331408,27.42969556
48kHz_DE_data B014_2 (第1列),24,-0.000222904,0.197535806,0.039020395,0.197535932,1.333442463,2.318678371,0.340718797,5.762307501,6.750379281,9.781285992,1.448997987,12.29927574
48kHz_DE_data B014_2 (第1列),25,-0.000991942,0.224214241,0.050272026,0.224216435,1.333442463,2.318678371,0.302363691,3.995312295,5.947121853,8.532335055,1.434699888,10.75697254
48kHz_DE_data B014_2 (第1列),26,-0.0011978,0.17310106,0.029963977,0.173105204,1.039356776,1.838304207,0.156408735,3.717302123,6.004191399,8.605916401,1.433318132,10.87550979
48kHz_DE_data B014_2 (第1列),27,-0.000496618,0.152073585,0.023126375,0.152074396,0.843092035,1.655801484,-0.036493069,3.73847016,5.54394464,7.851416552,1.416214818,9.83730277
48kHz_DE_data B014_2 (第1列),28,0.0003291,0.174258283,0.030365949,0.174258594,0.886738514,1.729830548,0.084985812,2.359271372,5.088635773,6.971862666,1.370084828,8.601340667
48kHz_DE_data B014_2 (第1列),29,5.39E-05,0.184742075,0.034129634,0.184742083,1.194861881,2.152707862,0.276327157,3.802838916,6.467729829,9.09433014,1.406108539,11.32639606
48kHz_DE_data B014_2 (第1列),30,-0.000409562,0.227673924,0.051835416,0.227674292,2.31937594,4.292384908,0.656369953,20.16064547,10.18725442,16.91334253,1.660245423,22.21953805
48kHz_DE_data B014_2 (第1列),31,-0.002473767,0.21530995,0.046358374,0.21532416,2.31937594,4.292384908,0.675441869,24.00827653,10.77155455,17.48549483,1.623302815,22.49779633
48kHz_DE_data B014_2 (第1列),32,-0.004103126,0.143711357,0.020652954,0.143769919,0.709887085,1.321977715,0.078777481,1.496203741,4.937660729,6.570348979,1.330660274,8.009362001
48kHz_DE_data B014_2 (第1列),33,-0.003727886,0.132168303,0.01746846,0.132220866,0.578798988,1.155391633,0.093565252,1.128128035,4.377516245,5.809670575,1.327161397,7.096181819
48kHz_DE_data B014_2 (第1列),34,-0.002986057,0.139797242,0.019543269,0.139829129,0.858180018,1.670413907,0.07996487,3.300877873,6.137347935,8.423379463,1.372478724,10.39082918
48kHz_DE_data B014_2 (第1列),35,-0.002889988,0.145976073,0.021309014,0.146004678,0.858180018,1.670413907,0.144210865,3.022007741,5.877757012,7.995535612,1.36030387,9.785087613
48kHz_DE_data B014_2 (第1列),36,-0.003174327,0.200917462,0.040367826,0.200942536,1.802739925,3.303920731,-0.316224605,11.91583146,8.971420194,13.16386441,1.467311097,16.39810877
48kHz_DE_data B014_2 (第1列),37,-0.002492744,0.232899927,0.054242376,0.232913267,1.802739925,3.539627567,0.033228633,13.42897592,7.739962391,12.52458211,1.618170926,16.39105958
48kHz_DE_data B014_2 (第1列),38,-0.002217282,0.173791364,0.030203438,0.173805508,1.736887642,3.379205146,0.657975397,24.75297162,9.993283065,16.88871722,1.690006889,21.96296452
48kHz_DE_data B014_2 (第1列),39,-0.002282835,0.189216799,0.035802997,0.189230569,2.189628022,4.109338835,-0.586304482,39.86401519,11.57121721,21.58024501,1.86499351,28.51214631
48kHz_DE_data B014_2 (第1列),40,-0.002410651,0.196698369,0.038690248,0.19671314,2.189628022,4.109338835,-0.541683,33.90119757,11.13107148,19.65593815,1.76586218,25.65534426
48kHz_DE_data B014_2 (第1列),41,-0.002684704,0.124020506,0.015381086,0.124049561,0.547168166,1.088031841,0.019626695,1.007284247,4.410883534,5.713565204,1.2953335,6.865227673
48kHz_DE_data B014_2 (第1列),42,-0.001926331,0.163477246,0.02672481,0.163488596,1.763597662,3.140783942,-0.839117469,23.21227944,10.78728248,16.80082547,1.55746598,21.06014135
48kHz_DE_data B014_2 (第1列),43,-0.000721757,0.223228615,0.049831014,0.223229782,1.763597662,3.523207766,0.047360243,16.70714807,7.900369069,13.73711847,1.738794524,18.39173851
48kHz_DE_data B014_2 (第1列),44,-0.000122242,0.203015341,0.041215229,0.203015378,1.759610105,3.262657797,0.529935653,15.47742754,8.66737349,13.81659112,1.594092044,17.81689856
48kHz_DE_data B014_2 (第1列),45,-3.65E-05,0.139896388,0.019570999,0.139896393,1.07110472,1.927656239,0.102438537,5.358487746,7.65641412,10.67208508,1.39387511,13.20388339
48kHz_DE_data B014_2 (第1列),46,-0.000361313,0.137203428,0.018824781,0.137203904,1.07110472,1.927656239,-0.036916668,6.961627011,7.806663599,11.36187761,1.45540761,14.28630467
48kHz_DE_data B014_2 (第1列),47,-0.00101113,0.127772806,0.01632589,0.127776807,0.711610447,1.388260949,-0.156888711,3.424072743,5.569167548,7.655580467,1.374636407,9.351078713
48kHz_DE_data B014_2 (第1列),48,-0.001300922,0.127798637,0.016332492,0.127805259,0.871227687,1.595459315,0.063461442,6.313783088,6.816837563,9.669636573,1.418493031,11.86005004
48kHz_DE_data B014_2 (第1列),49,-0.001315137,0.141202734,0.019938212,0.141208859,0.871227687,1.634128188,-0.006126695,5.191299378,6.169780681,9.029955378,1.463578018,11.45731807
48kHz_DE_data B014_2 (第1列),50,-0.00051338,0.137610902,0.01893676,0.13761186,0.7629005,1.471079714,-0.178721877,2.82605927,5.543857195,7.65521463,1.380846288,9.497705457
48kHz_DE_data B014_2 (第1列),51,0.000595244,0.134485086,0.018086238,0.134486404,0.867838355,1.641708843,0.059622467,3.233525574,6.452982101,8.720540613,1.351396994,10.60881273
48kHz_DE_data B014_2 (第1列),52,0.000455352,0.138417357,0.019159365,0.138418106,0.867838355,1.641708843,0.150132507,3.345059352,6.269688111,8.602650993,1.372101904,10.53810094
48kHz_DE_data B014_2 (第1列),53,2.09E-05,0.148575728,0.022074747,0.148575729,1.013696466,1.887512896,0.078139102,5.663206548,6.822759485,9.748403157,1.428806508,12.09860357
48kHz_DE_data B014_2 (第1列),54,0.000469157,0.136446207,0.018617567,0.136447013,1.013696466,1.887512896,0.011627894,7.740040992,7.42923163,10.80552225,1.454460272,13.47732525
48kHz_DE_data B014_2 (第1列),55,0.0005385,0.111280357,0.012383318,0.11128166,0.643792288,1.164241235,-0.005796793,1.951683699,5.785250571,7.734618257,1.336954754,9.40790762
48kHz_DE_data B014_2 (第1列),56,0.00011841,0.115286924,0.013291075,0.115286985,0.564885992,1.062908609,0.098867115,1.737011566,4.899824479,6.578689089,1.342637704,8.025972178
48kHz_DE_data B014_2 (第1列),57,6.58E-05,0.111756952,0.012489616,0.111756971,0.609685482,1.163176158,0.039077465,2.926811418,5.455458181,7.428873518,1.361732282,9.080135888
48kHz_DE_data B014_2 (第1列),58,-0.000504354,0.100093403,0.010018689,0.100094673,0.609685482,1.163176158,0.035199805,2.558980961,6.091088186,8.033541223,1.318900823,9.652892846
48kHz_DE_data B014_2 (第1列),59,-0.001142845,0.112279346,0.012606651,0.112285162,0.622651978,1.150490508,0.020558518,1.496285187,5.545273897,7.28289016,1.313350845,8.758154207
48kHz_DE_data B014_2 (第1列),60,-0.001740132,0.138033391,0.019053217,0.138044359,1.048079375,2.091798929,0.041484907,7.020962395,7.592337602,10.71698487,1.41155273,13.2057463
48kHz_DE_data B014_3 (第1列),0,-0.00042146,0.162429542,0.026383356,0.162430089,1.003696262,1.857888651,0.014065997,2.986201327,6.179250835,8.248310652,1.334839914,9.975688774
48kHz_DE_data B014_3 (第1列),1,7.05E-05,0.143504989,0.020593682,0.143505006,1.003696262,1.857888651,0.029785954,3.364485974,6.994155059,9.380950998,1.341255794,11.39888115
48kHz_DE_data B014_3 (第1列),2,-0.000334154,0.109203177,0.011925334,0.109203689,0.586416867,1.156640658,-0.076262447,1.059065647,5.369936438,6.921745992,1.288980991,8.281979976
48kHz_DE_data B014_3 (第1列),3,0.000868915,0.097604205,0.009526581,0.097608073,0.413408151,0.756012797,-0.072353439,0.298168102,4.23538893,5.359486357,1.265405951,6.332259936
48kHz_DE_data B014_3 (第1列),4,0.001593809,0.133080923,0.017710532,0.133090467,0.791593099,1.44344759,0.1430037,4.389546791,5.94778213,8.366444188,1.406649404,10.33402888
48kHz_DE_data B014_3 (第1列),5,0.001118787,0.158169798,0.025017685,0.158173755,0.791593099,1.486990767,0.066874868,2.99017874,5.004579303,6.991877932,1.397096041,8.709271409
48kHz_DE_data B014_3 (第1列),6,0.001397403,0.147710304,0.021818334,0.147716914,0.741901435,1.437299102,-0.07582643,1.859422062,5.022454189,6.711610771,1.336320954,8.184334032
48kHz_DE_data B014_3 (第1列),7,0.001371187,0.174160093,0.030331738,0.174165491,1.131761079,1.993509193,0.225071639,3.702031546,6.498193609,9.057107755,1.393788536,11.24296144
48kHz_DE_data B014_3 (第1列),8,-0.000216252,0.188541678,0.035547964,0.188541802,1.131761079,1.993509193,0.354253907,3.347887347,6.00270639,8.463141918,1.409887702,10.59324665
48kHz_DE_data B014_3 (第1列),9,-0.001153556,0.178376248,0.031818086,0.178379978,0.934064927,1.694194409,0.218893946,2.196261671,5.236377624,7.181478612,1.371459266,8.880766602
48kHz_DE_data B014_3 (第1列),10,-0.001861796,0.163428483,0.026708869,0.163439088,0.914136081,1.674265563,0.201304707,2.920103135,5.593130096,7.747060512,1.385102863,9.60660921
48kHz_DE_data B014_3 (第1列),11,-0.002089864,0.176623011,0.031195688,0.176635374,1.155318313,2.010832731,0.307750144,4.997686543,6.540696148,9.337362725,1.427579345,11.71993365
48kHz_DE_data B014_3 (第1列),12,-0.001740553,0.237387048,0.05635261,0.237393428,1.966486068,3.557251511,0.39228686,8.407926321,8.283658398,12.48697156,1.507422319,16.08230913
48kHz_DE_data B014_3 (第1列),13,-0.002588523,0.233288855,0.05442369,0.233303215,1.966486068,3.557251511,0.327626456,9.374091135,8.428885414,13.11276376,1.555693679,17.11379744
48kHz_DE_data B014_3 (第1列),14,-0.003006305,0.176118631,0.031017772,0.176144288,1.124981474,2.143349394,-0.015177981,5.455653187,6.386704256,9.222480105,1.444012394,11.57696257
48kHz_DE_data B014_3 (第1列),15,-0.00268216,0.223653338,0.050020816,0.223669421,2.265572706,4.0741153,0.403193378,20.3443577,10.12911242,16.47089649,1.626094746,21.25318887
48kHz_DE_data B014_3 (第1列),16,-0.00236279,0.224022193,0.050185943,0.224034653,2.265572706,4.0741153,0.406096638,20.22537887,10.11259943,16.62691459,1.644178106,21.66987735
48kHz_DE_data B014_3 (第1列),17,-0.002175173,0.173434126,0.030079396,0.173447766,0.959173633,1.896761728,0.031153233,3.287238501,5.530043168,7.772658364,1.405533036,9.725844778
48kHz_DE_data B014_3 (第1列),18,-0.001988646,0.201952539,0.040784828,0.20196233,1.355317223,2.556052568,0.089865646,4.808544767,6.710742663,9.572414839,1.426431517,11.98338634
48kHz_DE_data B014_3 (第1列),19,-0.001226736,0.199085676,0.039635106,0.199089455,1.355317223,2.556052568,0.1038311,4.342537406,6.80757914,9.504409547,1.396151165,11.77139431
48kHz_DE_data B014_3 (第1列),20,-0.000994664,0.232833767,0.054211563,0.232835892,2.155937537,3.857401309,0.439246175,12.64975528,9.259472509,14.28408767,1.54264594,18.35215559
48kHz_DE_data B014_3 (第1列),21,3.70E-05,0.220639786,0.048681915,0.220639789,2.155937537,3.857401309,0.521459829,15.66492473,9.771299841,15.31675087,1.567524395,19.64602762
48kHz_DE_data B014_3 (第1列),22,0.000843194,0.141650808,0.020064951,0.141653318,0.586628932,1.131411483,0.0630077,0.587065366,4.141300331,5.327761684,1.286494883,6.37933296
48kHz_DE_data B014_3 (第1列),23,0.000814675,0.188595324,0.035568196,0.188597084,1.47904558,2.911569879,0.0622829,11.81034082,7.842356562,11.94012688,1.522517726,15.07948825
48kHz_DE_data B014_3 (第1列),24,0.001023829,0.18754069,0.03517151,0.187543485,1.47904558,2.911569879,0.04574777,12.24234175,7.886414085,12.13627411,1.538883704,15.40635106
48kHz_DE_data B014_3 (第1列),25,0.000544233,0.127989542,0.016381323,0.127990699,0.677036471,1.245646825,-0.097267041,1.064621495,5.289731793,6.845821778,1.294171812,8.227185446
48kHz_DE_data B014_3 (第1列),26,-0.00014376,0.130182281,0.016947426,0.13018236,0.657386617,1.292301537,0.020960235,1.438056696,5.04973651,6.616875488,1.310340742,7.973289017
48kHz_DE_data B014_3 (第1列),27,-0.000628359,0.131087961,0.017184053,0.131089467,0.657386617,1.292301537,-0.012441098,1.386304312,5.014793582,6.541409364,1.304422457,7.854165905
48kHz_DE_data B014_3 (第1列),28,0.000396007,0.111570302,0.012447932,0.111571005,0.443682427,0.883958237,-0.052313893,0.435203787,3.976682184,5.074090616,1.275960809,6.049363581
48kHz_DE_data B014_3 (第1列),29,0.000560602,0.102304135,0.010466136,0.102305671,0.448766741,0.816403625,-0.113817658,0.175750617,4.386528493,5.526949691,1.259982626,6.538673422
48kHz_DE_data B014_3 (第1列),30,-0.000123378,0.115977379,0.013450752,0.115977445,0.468541468,0.848135324,-0.128111224,0.240810592,4.039936122,5.103975586,1.263380269,6.02749705
